date,open,high,low,close,price_change_pct,volume,turnover,year,eps,pe-ratio,roe,dividend
2024-04-01,243.0,248.5,243.0,243.0,-1.42,18023.0,4395733.3,2024,3.02,115.4,2.95,0.0
2024-04-02,246.7,246.7,239.0,242.5,-0.21,6517.0,1566780.4,2024,3.02,115.4,2.95,0.0
2024-04-03,243.2,246.1,239.0,241.0,-0.62,18098.0,4408199.7,2024,3.02,115.4,2.95,0.0
2024-04-04,237.0,243.9,233.0,236.8,-1.74,24367.0,5764915.5,2024,3.02,115.4,2.95,0.0
2024-04-07,236.0,240.0,235.1,238.0,0.51,15077.0,3584077.4,2024,3.02,115.4,2.95,0.0
2024-04-09,242.0,243.1,236.1,238.0,0.0,22899.0,5468954.0,2024,3.02,115.4,2.95,0.0
2024-04-10,241.5,244.0,239.0,239.0,0.42,18904.0,4563353.0,2024,3.02,115.4,2.95,0.0
2024-04-14,243.0,244.9,235.1,241.1,0.88,11456.0,2765955.5,2024,3.02,115.4,2.95,0.0
2024-04-15,239.1,247.8,239.0,240.1,-0.41,16526.0,4008756.8,2024,3.02,115.4,2.95,0.0
2024-04-16,240.1,241.0,236.0,236.3,-1.58,11282.0,2683475.7,2024,3.02,115.4,2.95,0.0
2024-04-18,231.6,236.0,230.0,231.0,-2.24,7399.0,1715503.7,2024,3.02,115.4,2.95,0.0
2024-04-21,230.0,239.9,230.0,239.8,3.81,16345.0,3835857.5,2024,3.02,115.4,2.95,0.0
2024-04-22,235.7,238.9,232.5,234.0,-2.42,5725.0,1349712.5,2024,3.02,115.4,2.95,0.0
2024-04-24,231.0,238.6,231.0,233.0,-0.43,6457.0,1508471.7,2024,3.02,115.4,2.95,0.0
2024-04-25,233.0,236.0,226.4,232.9,-0.04,24977.0,5729812.8,2024,3.02,115.4,2.95,0.0
2024-04-28,236.0,236.0,228.7,232.5,-0.17,13874.0,3198544.9,2024,3.02,115.4,2.95,0.0
2024-04-29,230.3,232.1,228.0,230.0,-1.08,9804.0,2256430.5,2024,3.02,115.4,2.95,0.0
2024-04-30,228.0,239.0,227.0,236.0,2.61,26570.0,6227648.8,2024,3.02,115.4,2.95,0.0
2024-05-02,232.6,238.0,230.0,231.5,-1.91,15284.0,3563278.4,2024,3.02,115.4,2.95,0.0
2024-05-05,230.2,231.5,225.7,225.8,-2.46,18727.0,4264378.3,2024,3.02,115.4,2.95,0.0
